"Mixture"	"B cells naive"	"B cells memory"	"Plasma cells"	"T cells CD8"	"T cells CD4 naive"	"T cells CD4 memory resting"	"T cells CD4 memory activated"	"T cells follicular helper"	"T cells regulatory (Tregs)"	"T cells gamma delta"	"NK cells resting"	"NK cells activated"	"Monocytes"	"Macrophages M0"	"Macrophages M1"	"Macrophages M2"	"Dendritic cells resting"	"Dendritic cells activated"	"Mast cells resting"	"Mast cells activated"	"Eosinophils"	"Neutrophils"
"GSM1945784"	"0"	"0.0171992144744022"	"0.0261708650021342"	"0.032418456445795"	"0"	"0.174879095242828"	"0.0027945705295279"	"0"	"0"	"0.000388829645923364"	"0.0571557581726354"	"0"	"0.00802861310969122"	"0.149913952625541"	"0.143239750870073"	"0.0257877970488654"	"0"	"0.11472167347832"	"0"	"0.057156847764155"	"0"	"0.190533405236032"
"GSM1945785"	"0.111039841737714"	"0.0761728683990655"	"0.0378683763341429"	"0.0752234393805762"	"0.0699648969742412"	"0.128791047042717"	"0.0191166168302687"	"0"	"0.021634233286856"	"0.000609510218092115"	"0.0869130452251326"	"0"	"0.0231523129087603"	"0.182629487559203"	"0.106948913222256"	"0.00163111848898884"	"0"	"0.0515670126197471"	"0.00056394558561008"	"0"	"0"	"0.00678284440472089"
"GSM1945786"	"0.104325265285209"	"0.0313147700207541"	"0.151884756130811"	"0.227745966648406"	"0"	"0.145144055257346"	"0"	"0"	"0.0369357654667966"	"9.53497592288989e-05"	"0.0342495992435227"	"0.0369220278977153"	"0.0159811722697878"	"0.0901004323763196"	"0.0581457598601884"	"0"	"0"	"0.0269367695227427"	"0.0330546565485977"	"0"	"0"	"0.00725900347180354"
"GSM1945787"	"0"	"0.0570999066440014"	"0.104941758835372"	"0.144685659178784"	"0"	"0.166280781489573"	"0"	"0"	"0.0495450119050178"	"0.000543284983159736"	"0.0687643545996078"	"0"	"0.0687766571105404"	"0.0616397267854291"	"0.0570064764839376"	"0.0938143285974815"	"0"	"0.031838505019634"	"0.0956068333506213"	"0"	"0"	"0"
"GSM1945788"	"0.024748618864651"	"0.0234428904186816"	"0.137664373774462"	"0.223267568593869"	"0"	"0.126606553107213"	"0"	"0"	"0.0143681159117867"	"0.00215286166037386"	"0.010602701244278"	"0.0632363290805975"	"0.0731602183938165"	"0.143339660525254"	"0.0761824505286064"	"0"	"0"	"0.0341865091710994"	"0.0491940103856844"	"0"	"0"	"0"
"GSM1945789"	"0.0159185792931472"	"0"	"0.200701596547787"	"0.3067235526026"	"0"	"0.13664518327649"	"0"	"0"	"0.0215877367820484"	"0.00112658056134553"	"0.00435621843873773"	"0.0365379160442854"	"0.0358134883858711"	"0.0241411733949746"	"0.0466038756244679"	"0.0270681454289416"	"0"	"0"	"0.134352911384068"	"0"	"0"	"0.00954962279658098"
"GSM1945790"	"0.0484398695497424"	"0.0592292013585994"	"0.158186341184779"	"0.228598368270339"	"0"	"0.192551057440155"	"0"	"0"	"0.0524249236326361"	"0.000675464580451091"	"0.0422781026582591"	"0.0352518448665747"	"0.0160979084388915"	"0.0704459223179576"	"0.0363462522333974"	"0"	"0"	"0.0422110704216453"	"0.012773356440847"	"0"	"0"	"0.00516578118617637"
"GSM1945791"	"0.0453256933995605"	"0.080824167239486"	"0.117162038672222"	"0.159143500625891"	"0"	"0.0762910008448286"	"0.00469413807278304"	"0"	"0.118476790987837"	"8.02578948579226e-05"	"0.120858542697506"	"0"	"0"	"0.0410226877981709"	"0.023363579003777"	"0.053409555842033"	"0"	"0.0594833051129145"	"0"	"0.0849556722848067"	"0"	"0.0149893274181829"
"GSM1945792"	"0.0428141317386641"	"0.100561502372231"	"0.133945765046869"	"0.0755558027805355"	"0"	"0.0361018761999767"	"0"	"0.0819055934773475"	"0.0292874274601237"	"0.000822783011636531"	"0.0494387143787279"	"0"	"0"	"0.186629834752521"	"0.0951427799631535"	"0.0141084725416611"	"0"	"0.0278862695393865"	"0.00404055574544632"	"0.0239393847623124"	"0"	"0.0986418892410435"
"GSM1945793"	"0.0213153451321069"	"0.0551012850570147"	"0.0623703774881735"	"0.0461024793210009"	"0"	"0.113504237476812"	"0.0301027696568936"	"0"	"0"	"0.00066354922834212"	"0.0943272987797455"	"0"	"0.00479907549230201"	"0.261368255865629"	"0.19639802802547"	"0.0151912305685182"	"0"	"0.0150817185918034"	"0"	"0.0253868364674771"	"0"	"0.0589510620770533"
"GSM1945794"	"0"	"0.0106576202666642"	"0.155178596011164"	"0.293041260973248"	"0"	"0.176981961975966"	"0"	"0"	"0.0161119240153173"	"0.00047339642981608"	"0.069126843392129"	"0"	"0.0424400668297922"	"0.0912935435416203"	"0.0216995545865898"	"0.0577873346240648"	"0"	"0.00796464664462729"	"0.0339066479228806"	"0.00282883471074729"	"0"	"0.0209811645051889"
"GSM1945795"	"0.0260545332909111"	"0.0452940994251366"	"0.13019984781467"	"0.187290347574331"	"0"	"0.0533079800331311"	"0"	"0"	"0.0831572568057204"	"0.000774460252831388"	"0.106520101992866"	"0"	"0"	"0.188302341999376"	"0.0270114434602721"	"0"	"0"	"0.0267926499546373"	"0"	"0.107504837791027"	"0"	"0.0185645598579218"
"GSM1945796"	"0.0986891886303424"	"0.112095051934687"	"0.17255573231389"	"0.174798724444716"	"0"	"0.234999342368623"	"0"	"0"	"0.0426037731472485"	"0.00124504637222636"	"0.00456244278032277"	"0"	"0"	"0.0369322383747956"	"0.00443842783490635"	"0.0482003449942314"	"0"	"0.0477188199398928"	"0"	"0.0224059132363441"	"0"	"0"
"GSM1945797"	"0"	"0.0372557115108283"	"0.101333004544217"	"0.165411589364872"	"0"	"0.149971631089399"	"0.0221829539979087"	"0"	"0.0700781674129512"	"0.000166836419126191"	"0.0828885868753524"	"0"	"0.00412106249710613"	"0.195337736286378"	"0.0601733211802903"	"0"	"0"	"0.0441643060804805"	"0.0156114860184028"	"0"	"0"	"0.0514704431418145"
"GSM1945798"	"0.0163236644036953"	"0.0393802086859737"	"0.0980925610300364"	"0.179602023878839"	"0"	"0.237395911817871"	"0"	"0"	"0"	"0.000390169140174754"	"0.0734432288494385"	"0"	"0.0126049539937569"	"0.177645343869508"	"0.0361997683310637"	"0"	"0"	"0.0393840588178333"	"0.0351275574272217"	"0"	"0"	"0.0548007188947617"
"GSM1945799"	"0.0646399557460968"	"0"	"0.10783143439423"	"0.266236345491289"	"0"	"0.222231156211768"	"0"	"0"	"0"	"0.000326405019189727"	"0.0302996566550922"	"0.00595548314438314"	"0.0222327380505022"	"0.139267465183835"	"0.0405815456056937"	"0"	"0"	"0.0352425165676231"	"0.0492464835530307"	"0"	"0"	"0.016235219396456"
"GSM1945800"	"0.021753765267215"	"0"	"0.164775114131303"	"0.178078699990421"	"0"	"0.146259719354748"	"0"	"0"	"0.101978710372761"	"0.000744910035441864"	"0.0896494065746168"	"0.00938390509390154"	"0.0456628777929942"	"0.131677090072468"	"0.0319800324396208"	"0"	"0"	"0.0510858094251613"	"0.025895520807308"	"0.00181934867748229"	"0"	"0"
"GSM1945801"	"0.120335574066277"	"0.0753522671055232"	"0.167021560770608"	"0.226813787707894"	"0"	"0.0924388216558888"	"0"	"0"	"0.0362040667579158"	"0.00108402786794978"	"0"	"0.022565674353432"	"0.0230275977244725"	"0.0035753265542865"	"0.0079279117774684"	"0.167200491218307"	"0"	"0.00951513060093145"	"0.0480217897069954"	"0"	"0"	"0"
"GSM1945802"	"0.0210260580799905"	"0.0482709530250124"	"0.0827883655643209"	"0.134576645116671"	"0"	"0.163330785667357"	"0.00472757117579395"	"0"	"0.0172249057892528"	"0.00191438766508749"	"0.0821809096229018"	"0"	"0"	"0.108369285347567"	"0.116065928747646"	"0"	"0"	"0.133147974780926"	"0"	"0.0332051657554718"	"0"	"0.0550854513270896"
"GSM1945803"	"0.0413303148448698"	"0.0902780116155524"	"0.0815424170830145"	"0.101740809409734"	"0"	"0.172032027595773"	"0.0389437546777909"	"0"	"0"	"0.000146452542212545"	"0.0994632400352805"	"0"	"0.00431643901673204"	"0.104680331340308"	"0.174795553523181"	"0.0301638181602658"	"0"	"0.0354475198718415"	"0"	"0"	"0"	"0.0252657628256573"
"GSM1945804"	"0"	"0.121761253917074"	"0.0788772391609503"	"0.0732075614132457"	"0"	"0.199562042299984"	"0.00528359535221164"	"0"	"0"	"0.00134086890503195"	"0.077502606379972"	"0"	"0"	"0.140186601697595"	"0.130120673808202"	"0"	"0"	"0.060116447026213"	"0"	"0.0278724924766857"	"0"	"0.0855094864678659"
"GSM1945805"	"0.0245965118764193"	"0.0900182342636045"	"0.0950237466412093"	"0.0796692198831341"	"0"	"0.231160459299213"	"0"	"0"	"0.0157718514123387"	"0.0013363484241017"	"0.0876354670370884"	"0"	"0"	"0.151015895120462"	"0.182084183097355"	"0.0219940170696452"	"0"	"0"	"0.0105375841043014"	"0.010492830195229"	"0"	"0"
"GSM1945806"	"0.0114868902076533"	"0.00947112818226576"	"0.153587336226654"	"0.221847950848918"	"0"	"0.140179185569262"	"0"	"0.0254053095652116"	"0.042561458094913"	"0.00168641847451975"	"0.048646982254142"	"0"	"0"	"0.0237427589208721"	"0.0406729435461949"	"0.0832675541212856"	"0"	"0.0849542787032438"	"0"	"0.0540474722229264"	"0"	"0.0601287515364578"
"GSM1945807"	"0.00511952838950727"	"0.0187143227481125"	"0.122431831114389"	"0.404444652927421"	"0"	"0.145761114474249"	"0"	"0"	"0.0534214854619427"	"0.00119614657276545"	"0.0633035025575745"	"0"	"0.0653352342470041"	"0.0540489618778406"	"0.0256214809312467"	"0"	"0"	"0.00720632079032187"	"0"	"0.0345915644803908"	"0"	"0"
"GSM1945808"	"0.0977694348547663"	"0.219678797322595"	"0.0475355307996791"	"0.151965540662899"	"0"	"0.0276623068240215"	"0"	"0"	"0"	"0.000807310888972772"	"0.0625739041636554"	"0"	"0"	"0.129515405313488"	"0.13655262047416"	"0"	"0"	"0.0650456887097935"	"0"	"0.0451382338621019"	"0"	"0.0165625370128417"
"GSM1945809"	"0.0472794742379767"	"0.109248679042429"	"0.120186921777575"	"0.178581610666061"	"0"	"0.14350158327549"	"0"	"0"	"0.016079983683855"	"0.000267170616730206"	"0.0883254829732943"	"0"	"0"	"0.0496216269284648"	"0.102975115956715"	"0.0381772433983892"	"0"	"0.0297787187869306"	"0"	"0.0393006291898051"	"0"	"0.0369429300830147"
"GSM1945810"	"0"	"0.0145082029693235"	"0.175267490637106"	"0.254352960494436"	"0"	"0.0658669192400848"	"0"	"0"	"0.0892010109576756"	"0.000166072121594699"	"0.00735728408817678"	"0.10679459909833"	"0.0534024338932672"	"0.0791033262501752"	"0"	"0.0323589005701422"	"0"	"0.03015016161055"	"0.0916367101907329"	"0"	"0"	"0"
"GSM1945811"	"0"	"0.0775744385298101"	"0.184583377714205"	"0.357542559510702"	"0"	"0"	"0"	"0"	"0.0786950423523017"	"0.000412833986090207"	"0.0483107189595129"	"0.0529048186329921"	"0.0727846058757077"	"0.112009918150187"	"0.00194926149729009"	"0"	"0"	"0.00356319890686032"	"0.0100820598704305"	"0"	"0"	"0"
"GSM1945812"	"0"	"0.0207107249324815"	"0.131784537327098"	"0.266048888442281"	"0"	"0.112486311501425"	"0"	"0"	"0.0805667886233373"	"0.00132332727813835"	"0.0794025346805197"	"0"	"0.0424075431509752"	"0.152026300489864"	"0.0375915409498433"	"0.0162368619818106"	"0"	"0.0296710743126429"	"0.0310668936077209"	"0"	"0"	"0"
"GSM1945813"	"0.0899766855886119"	"0.0406218385681498"	"0.0923959842610303"	"0.235654490040611"	"0"	"0.105689225317246"	"0.0385607356837171"	"0.0275111345883109"	"0.0107485540221491"	"0.000809946193025742"	"0.0944696429104222"	"0"	"0.0435348006170165"	"0.127934851862761"	"0.0621906989346583"	"0"	"0"	"0.0108606501770925"	"0.0198507074282238"	"0"	"0"	"0"
"GSM1945814"	"0.0735073794624555"	"0.125252993815135"	"0.120575049214339"	"0.236213428101726"	"0"	"0"	"0"	"0"	"0.114285721961077"	"0.000900854232630104"	"0.0895214550502242"	"0"	"0.0337917679581172"	"0.0813530277283926"	"0.0333843696459242"	"0"	"0"	"0.060357826334991"	"0"	"0.0317569807276175"	"0"	"0"
"GSM1945815"	"0.197164968702436"	"0.0918977738151193"	"0.110612677925586"	"0.215529048368084"	"0"	"0.0586897130990204"	"0"	"0"	"0.0466779894495842"	"1.91764676426529e-05"	"0.086235990895164"	"0"	"0"	"0.021524806344233"	"0.00828550459373094"	"0.044275122088156"	"0"	"0.0402300909422546"	"0"	"0.0394579761236842"	"0"	"0.0394183376529481"
"GSM1945816"	"0.224904147141054"	"0"	"0.107153988034121"	"0.327842395761438"	"0"	"0.0850159000055293"	"0"	"0"	"0.0675130902125838"	"0.0012563563076849"	"0.031485157575279"	"0.023863389269993"	"0"	"0.0620662442073716"	"0.00540426367892016"	"0.0130895793521325"	"0"	"0"	"0.0516618447615776"	"0"	"0"	"0"
"GSM1945817"	"0.0847781271316571"	"0.0194971774904479"	"0.187079823575715"	"0.403751282465718"	"0"	"0.0222494298525738"	"0"	"0"	"0.0636589524022541"	"0.000823913961144163"	"0.00487686172853091"	"0.0760175208685999"	"0"	"0.0413762330879854"	"0"	"0.0635028495028257"	"0"	"0.00831897884532539"	"0.0248927630483666"	"0"	"0"	"0"
"GSM1945818"	"0.0337721386967354"	"0.0855683190785613"	"0.127769504183383"	"0.331695361095947"	"0"	"0.117027811954936"	"0"	"0.0569078918498896"	"0"	"0.00035263930569192"	"0.0771010935116513"	"0.000267815611826795"	"0.0426631446370481"	"0.0738754170235465"	"0.0029285526863522"	"0.00287234958445572"	"0"	"0.0219586578062745"	"0.0255919422793926"	"0"	"0"	"0"
"GSM1945819"	"0.0554865433816374"	"0.0206987438919224"	"0.172033025898442"	"0.32495094957035"	"0"	"0.122621018252272"	"0"	"0"	"0"	"0.00149841163789232"	"0.0209282315943486"	"0.0464509033356788"	"0"	"0.0919904912105591"	"0.0555505654950335"	"0"	"0"	"0.044217644453285"	"0.0426423918633002"	"0"	"0"	"0.00242949105317115"
"GSM1945820"	"0.0360985270657065"	"0"	"0.174980363406218"	"0.279885813846789"	"0"	"0.136694631055967"	"0"	"0"	"0.0918046181416065"	"0.00064189970028007"	"0.0666803415619822"	"0.0753326534543659"	"0.0126360470865129"	"0.0303332447607591"	"0"	"0.0224335422818164"	"0"	"0.00703826244382817"	"0.0660819548944483"	"0"	"0"	"0"
"GSM1945821"	"0"	"0.0692510742081788"	"0.129100117130247"	"0.322842186940785"	"0"	"0.0629251080947564"	"0"	"0.0124860682022991"	"0.0240777145463095"	"0.00183452881271772"	"0.0843214555549953"	"0"	"0.0368722438476282"	"0.134488499221622"	"0.0231409948485944"	"0.0370119632143877"	"0"	"0.0142369549457803"	"0.0464719495511878"	"0"	"0"	"0.00277366969322797"
"GSM1945822"	"0"	"0"	"0.158951214354321"	"0.15450360087287"	"0"	"0.232746604959757"	"0"	"0"	"0.0741354014388214"	"0.000506836905224292"	"0.0217327295363955"	"0.129308947391827"	"0.0289544174873588"	"0.0349757573445862"	"0.00468244097470125"	"0.0212535631246381"	"0"	"0.0202719752538779"	"0.118483347260846"	"0"	"0"	"0"
"GSM1945823"	"0.0900800818307785"	"0.150825244378682"	"0.0766730315358245"	"0.255170664060626"	"0"	"0.0549549117848378"	"0"	"0"	"0"	"0.000675126726011612"	"0.0677624038492154"	"0"	"0"	"0.116184607082297"	"0.0735729572297285"	"0.0418416188326243"	"0"	"0.053247194953044"	"0.0196872844623417"	"0"	"0"	"0"
"GSM1945824"	"0"	"0.131865406965882"	"0.118546033720581"	"0.333532781097851"	"0"	"0.0628175063203808"	"0"	"0"	"0.0621573325510289"	"0.00093638350992802"	"0.0705169928659321"	"0.0273966652225691"	"0.0443169234104455"	"0.057089221302988"	"0.0119270517399929"	"0"	"0"	"0.0268360014314478"	"0.0529980833709006"	"0"	"0"	"0"
"GSM1945825"	"0.034675782424051"	"0"	"0.185136922062953"	"0.407577280946758"	"0"	"0.0398234403433461"	"0"	"0"	"0.128958152684138"	"0.000369136784071115"	"0.0293935550506908"	"0.0268258752763503"	"0.0488294873015339"	"0.0481440986598583"	"0.0163212876265079"	"0"	"0"	"0"	"0.0343141176238124"	"0"	"0"	"0"
"GSM1945826"	"0.107762131710184"	"0.383146382602135"	"0"	"0.124493219073288"	"0.0450290796920019"	"0.0823162937599477"	"0.00388926998232041"	"0"	"0.0173915655547007"	"0.00135711929014589"	"0.0488052522132526"	"0"	"0.0129338946139247"	"0.0983340104723623"	"0.00138832898703789"	"0.0432839240927682"	"0"	"0.0312266472460764"	"0"	"0"	"0"	"0"
"GSM1945827"	"0.408452621603292"	"0"	"0.0243261148637234"	"0.300547649618847"	"0"	"0"	"0"	"0.0156748448606987"	"0.0835046643222621"	"0.0006901179205219"	"0"	"0.0244080226180751"	"0.0312007796691569"	"0.0585242533064018"	"0"	"0.030442459541155"	"0"	"0.0168479232499812"	"0.00607066634640765"	"0"	"0"	"0"
"GSM1945828"	"0"	"0.00724224017312597"	"0.133529723810508"	"0.406901571074418"	"0"	"0"	"0.0175977911703923"	"0"	"0.06102376696537"	"2.41271919855359e-05"	"0.0379914175969829"	"0.0829261184663922"	"0.0411328305253483"	"0.0398453645269375"	"0"	"0.0554324461839561"	"0"	"0.00909745238600317"	"0.107279277120566"	"0"	"0"	"0"
"GSM1945829"	"0.108996793539542"	"0"	"0.0626614856254701"	"0.364124660467843"	"0"	"0"	"0"	"0.0537232099393439"	"0.108686400345926"	"0.00274441708781447"	"0.00591825381536166"	"0.070983219442638"	"0.0692155037524472"	"0.0826340233424383"	"0.00121387282582432"	"0.00673744638092882"	"0"	"0.0310274579249068"	"0.0340776725973301"	"0"	"0"	"0"
"GSM1945830"	"0.0568565032316499"	"0.0970511916984126"	"0.0490864425108978"	"0.447631781237619"	"0"	"0.0184936520887834"	"0"	"0.0258414294587091"	"0.0787407991367548"	"0.000547611934331233"	"0.0054786642038925"	"0.0189389952250989"	"0.0169487341510921"	"0.0713731017317583"	"0.0130300983099719"	"0.0439594273712578"	"0"	"0.00127771461810735"	"0.0552914650259946"	"0"	"0"	"0"
"GSM1945831"	"0.0303753115975021"	"0"	"0.104067897456043"	"0.387675704133969"	"0"	"0.0869744403261868"	"0"	"0"	"0.0850135823188691"	"0.00197690655415982"	"0.0101706077814701"	"0.0740062836271298"	"0.0310266759796632"	"0.0620046541605637"	"0"	"0.0444793029052966"	"0"	"0"	"0.0842055397133067"	"0"	"0"	"0"
"GSM1945832"	"0.116968712282885"	"0"	"0.171786359579485"	"0.300271473250784"	"0"	"0"	"0"	"0.00532045697282251"	"0.192801746666232"	"0.00200110879244152"	"0.0535668212883157"	"0.0417307300399859"	"0"	"0.0647923592598164"	"0.00568045445616001"	"0.0427881873291608"	"0"	"0"	"0.00265821877934574"	"0.00163448009500728"	"0"	"0"
"GSM1945833"	"0.0510072799538464"	"0.255930463149385"	"0.0119386571844694"	"0.230340768231548"	"0"	"0.100423571983437"	"0"	"0"	"0.0737887169267941"	"0.00121535398359237"	"0.107744513424664"	"0"	"0.0324912079730696"	"0.0571896690555669"	"0.00816649694545775"	"0.0445042385792576"	"0"	"0"	"0.0264744165925038"	"0"	"0"	"0"
"GSM1945834"	"0.11705207518614"	"0.1340600318971"	"0.0803822214125918"	"0.290705323093669"	"0"	"0"	"0"	"0.0514374273502236"	"0.107572026974986"	"0.000286067655804453"	"0.0625715399799561"	"0.0269040976868087"	"0.0435578564508264"	"0.064009021500455"	"0"	"0.00929588569501649"	"0"	"0.00342182742053039"	"0.00903066535169681"	"0"	"0"	"0"
"GSM1945835"	"0.188737877794813"	"0"	"0.051729827305723"	"0.367367128119807"	"0"	"0"	"0"	"0.0425835275410313"	"0.117952731357841"	"0.00143892258906067"	"0.034924292279447"	"0.0247350500792502"	"0.0408343844750014"	"0.0505784754510865"	"0"	"0.0380356581856146"	"0"	"0.00905662028054324"	"0.0334644271298419"	"0"	"0"	"0"
"GSM1945836"	"0.0428093140762345"	"0"	"0.108822025872946"	"0.376195570141664"	"0"	"0"	"0"	"0"	"0.107854077241661"	"0.000987685392660887"	"0.00335083871514235"	"0.11401735727952"	"0.0998602738825827"	"0.0713359117995314"	"0"	"0"	"0"	"0"	"0.0757546309907175"	"0"	"0"	"0"
