GeneSymbol	Plasma cells	Monocytes	Eosinophils	Neutrophils	B cells	T cells	Macrophages
ACBD4	NA	NA	NA	NA	NA	399.764534489198	NA
ACBD5	379.735417088287	NA	NA	NA	NA	734.442182737457	905.751375759698
ACBD6	25.0562857702105	NA	76.5219527367159	8867.52313888309	NA	181.710789573062	185.925933472443
ACBD7	NA	NA	164.311300423355	3173.77857643916	NA	NA	69.4451604573884
ACCS	NA	NA	NA	NA	NA	NA	NA
ACCSL	NA	47.3363850233679	211.778755263533	NA	NA	NA	NA
ACD	97.7675108396835	NA	NA	8429.6000145476	NA	NA	NA
ACE	182.825445347363	NA	909.672091319462	NA	0	NA	NA
ACE2	NA	NA	NA	NA	0	NA	NA
ACER1	100.992558087282	NA	NA	NA	NA	NA	NA
ACER2	230.267406392563	NA	NA	NA	NA	NA	NA
ACER3	598.69177720429	919.294854025641	NA	NA	NA	0	NA
ACHE	211.833907855816	NA	0	NA	109.732538723269	0	NA
ACIN1	391.018937615955	NA	NA	NA	500.759535371245	NA	NA
ACKR1	72.6268084094754	84.7550478474081	NA	0	NA	NA	NA
ACKR2	NA	NA	NA	77410.4455610131	NA	NA	NA
ACKR3	36.5847693632901	NA	NA	0	17.7184800431179	0	133.27995086666
ACKR4	NA	NA	337.368525906426	NA	NA	NA	NA
ACLY	720.529484982693	NA	0	NA	912.372826647504	NA	NA
ACMSD	45.3309248043133	17.360852387942	0	NA	28.6087210486676	0	77.8169771951615
ACN9	115.990756185156	168.47349951928	NA	NA	NA	NA	NA
ACO1	NA	NA	NA	0	NA	NA	0
ACO2	2131.41431977626	NA	NA	NA	NA	NA	NA
ACOT1	328.702367892419	NA	NA	14217.0896366655	146.839970844568	NA	0
ACOT11	512.170232147207	442.250627353689	NA	NA	478.284411468824	NA	NA
ACOT12	41.6160211316659	34.0895359387187	148.473498676962	NA	NA	NA	NA
ACOT13	1552.79520076855	NA	NA	NA	NA	NA	NA
ACOT2	419.890529862657	NA	NA	NA	NA	NA	NA
ACOT4	NA	NA	NA	NA	0	426.0831286067	NA
ACOT6	31.7685234717424	NA	NA	NA	NA	0	54.8212078854935
ACOT7	NA	NA	NA	NA	NA	NA	NA
ACOT8	NA	NA	NA	NA	NA	NA	NA
ACOT9	228.315140911923	454.974061915099	NA	NA	NA	NA	NA
ACOX1	NA	NA	NA	NA	NA	NA	NA
ACOX2	NA	NA	NA	NA	NA	713.397514737178	608.4353906526
ACOX3	286.557703747508	NA	816.335073635321	NA	NA	NA	NA
ACOXL	39.3699075627249	30.5113307104207	0	0	37.6868735708865	NA	NA
ACP1	435.774861095639	981.456857791191	NA	NA	NA	NA	NA
ACP2	454.044174170964	NA	NA	NA	NA	1507.98147141867	NA
ACP5	NA	NA	NA	NA	NA	NA	1326.73645955523
ACP6	NA	NA	NA	NA	203.936981574317	NA	NA
ACPP	NA	NA	NA	NA	NA	NA	NA
ACPT	178.675671056852	NA	NA	NA	175.145503565467	NA	NA
ACR	166.482833572065	NA	NA	NA	NA	0	NA
ACRBP	108.641381669172	NA	NA	0	NA	260.799879727521	NA
ACRC	48.4435622562731	0	NA	0	7.70581639318074	NA	79.2318146382872
ACRV1	33.2290223219869	10.3839379045914	NA	NA	NA	NA	34.2974264040823
ACSBG1	80.6553126353443	NA	NA	0	30.4554612748774	0	NA
ACSBG2	25.4020524952789	13.9539537606421	NA	NA	24.4132076202253	29.2887854341315	30.6289733138111
ACSF2	NA	NA	NA	NA	NA	5029.24232490398	NA
ACSF3	NA	180.660433263527	NA	0	NA	952.461605236825	NA
ACSL1	NA	344.367704388794	NA	58859.984226949	NA	NA	NA
ACSL3	NA	0	NA	NA	NA	NA	NA
ACSL4	NA	NA	NA	4971.12632651366	NA	NA	575.521156396752
ACSL5	2206.96374911946	NA	NA	NA	NA	7096.00596976232	NA
ACSL6	58.1176897540426	NA	93.1036148887236	NA	48.991213570279	NA	NA
ACSM1	47.9945735418671	NA	NA	NA	26.5915660292434	0	34.2685775411081
ACSM2A	37.905777163419	NA	NA	NA	NA	NA	68.9352165826057
ACSM2B	39.076855257489	NA	NA	0	NA	0	67.3476775360058
ACSM3	345.895160805887	NA	NA	53317.8098511012	NA	NA	NA
ACSM5	51.0593686650682	NA	NA	NA	NA	NA	NA
ACSM6	42.6423926845465	NA	109.879029045887	NA	32.5351968553527	0	NA
ACSS1	NA	NA	NA	NA	NA	NA	NA
ACSS2	1331.24655354161	1384.56236560784	NA	53963.5877716806	NA	NA	NA
ACSS3	NA	NA	175.804015743043	NA	NA	NA	121.062238159564
ACTA1	371.013375952025	323.808955719628	NA	NA	NA	0	NA
ACTA2	NA	NA	NA	NA	NA	9099.83205473479	NA
ACTA2.AS1	55.5057473861791	NA	NA	NA	NA	252.809700093521	242.671658683282
ACTB	6746.32251545827	12627.9022498835	NA	NA	NA	NA	NA
ACTBL2	20.3256772954661	NA	NA	NA	21.8404732645823	NA	65.6220279727159
ACTBP2	1467.64337563975	NA	NA	NA	2506.34165361324	NA	NA
ACTBP7	1356.81705239967	NA	NA	NA	NA	NA	NA
ACTC1	69.0572719531993	NA	NA	NA	NA	NA	NA
ACTG1	6595.62744791681	4878.29950219721	NA	NA	NA	NA	NA
ACTG1P1	1259.96906948734	2019.19918580224	NA	0	NA	NA	2017.86354912856
ACTG2	NA	NA	NA	NA	NA	NA	NA
ACTL10	110.574321886847	192.219694854399	NA	NA	NA	0	NA
ACTL6A	151.524784997203	233.106378259211	NA	27745.5150030124	259.809792215668	451.221413141009	335.78237631551
ACTL6B	75.4619232208969	103.033554624567	NA	NA	82.5317080817064	NA	NA
ACTL7A	45.9662084653297	NA	NA	1831.12740809781	72.9952674165578	NA	NA
ACTL7B	93.6980818461074	190.264432606936	NA	NA	NA	0	NA
ACTL8	73.6676222404709	83.0625013245873	NA	NA	NA	NA	NA
ACTL9	117.856591425173	158.121348300194	NA	0	NA	NA	NA
ACTN1	NA	NA	NA	NA	NA	NA	NA
ACTN2	45.6201256902477	NA	NA	NA	52.769873628859	NA	NA
ACTN3	81.4345376818796	NA	NA	NA	52.6448395069122	0	NA
ACTN4	6357.92425244979	NA	NA	NA	NA	NA	NA
ACTR10	NA	605.209851316782	NA	27349.8162817862	NA	NA	534.714687135099
ACTR1A	539.064594979568	506.829218457615	NA	NA	NA	1686.94943462093	NA
ACTR1B	356.616583717418	NA	NA	0	316.53573435682	950.766013272187	NA
ACTR2	2611.48869188676	3877.14987456646	NA	NA	NA	NA	3490.7155762298
ACTR3	1737.18306272385	2767.80291586798	NA	NA	NA	NA	1677.45130498404
ACTR3B	NA	NA	NA	31705.3400963765	NA	NA	458.78176974672
ACTR3BP2	11.9056722700882	19.199571400762	NA	499.575087914734	NA	NA	29.5578904238652
ACTR3C	NA	NA	NA	NA	NA	NA	NA
ACTR5	170.8366355412	NA	NA	NA	NA	NA	NA
ACTR6	NA	NA	NA	25968.8737156873	NA	NA	299.445421451477
ACTR8	NA	NA	NA	NA	NA	NA	971.51112214149
ACTRT1	39.5462747720079	NA	NA	NA	NA	NA	NA
ACTRT2	112.65131715829	NA	NA	NA	NA	NA	NA
ACTRT3	40.5676240033759	41.7035171813621	NA	NA	NA	NA	NA
ACVR1	155.850812210969	NA	NA	NA	0	NA	346.385207004982
ACVR1B	418.483690535928	NA	NA	NA	NA	904.71133213596	NA
ACVR1C	431.19393158969	NA	NA	NA	NA	1943.41885550857	1276.20003721965
ACVR2A	NA	NA	NA	NA	0	835.314987211453	NA
ACVR2B	96.1854303572293	NA	338.144648351041	0	NA	NA	54.7103783455805
ACVRL1	NA	NA	0	NA	NA	NA	1790.85995107072
ACY1	NA	NA	NA	NA	NA	NA	NA
ACY3	272.568171448421	NA	NA	NA	339.512936397194	NA	NA
ACYP1	NA	NA	NA	23417.2160858397	NA	NA	463.478081161376
ACYP2	NA	NA	NA	NA	NA	NA	NA
ADA	117.691472065658	129.968248186054	NA	NA	162.938839804085	NA	NA
ADAD1	29.7291879805364	NA	NA	NA	NA	NA	46.8664757178195
ADAD2	204.022542313611	NA	NA	0	NA	NA	NA
ADAL	NA	NA	NA	33010.5849718279	0	NA	449.626574377894
ADAM10	1654.50449548985	NA	NA	NA	NA	NA	NA
ADAM11	117.572383907448	81.9126273658061	NA	NA	NA	NA	0
ADAM12	60.6544229925192	NA	NA	0	NA	76.9393769460678	NA
ADAM15	NA	632.367747387973	NA	25755.5832075173	NA	NA	NA
ADAM17	NA	NA	NA	NA	294.627369266943	NA	NA
ADAM18	19.159678921682	0	19.3024567652147	NA	19.9997796700286	NA	28.9857473525714
ADAM19	104.004833094922	NA	NA	0	439.887052320083	NA	389.091673298717
ADAM2	17.7981156211496	13.3533523566632	NA	0	NA	30.6116904153752	41.4036076869514
ADAM20	NA	NA	0	0	55.7637568779061	NA	NA
ADAM20P1	18.8033496865707	NA	8.68461102598472	0	0	NA	NA
ADAM21	24.0343056040459	NA	NA	NA	NA	NA	NA
ADAM22	53.0059921585336	0	139.606543414222	0	40.5020857060728	NA	NA
ADAM23	50.0190453484698	NA	NA	NA	114.814965816995	NA	NA
ADAM28	NA	NA	NA	0	NA	NA	NA
ADAM29	22.1723340569733	18.3000511669771	57.3683946328258	NA	1.70723619073509	90.6976089888088	35.3506149648886
ADAM30	26.9659409830947	16.3106007722945	NA	NA	30.0691985123135	NA	0
ADAM32	NA	83.9090027320968	NA	NA	NA	198.069958313838	239.051901151904
ADAM33	255.428068850174	NA	NA	0	151.002541818247	NA	NA
ADAM3A	21.5099739629321	19.4492143044981	NA	NA	35.6985194764676	6.37634072163068	NA
ADAM5	NA	27.9807075640382	NA	NA	22.8200698281016	8.15181318665289	NA
ADAM6	49.0328770358637	NA	NA	NA	37.313094023267	NA	NA
ADAM7	20.4054632062171	NA	NA	NA	NA	NA	22.8138936546562
ADAM8	130.246605753858	79.2797831763596	NA	NA	NA	NA	NA
ADAM9	1123.32520739414	NA	NA	0	NA	NA	NA
ADAMDEC1	NA	4132.9223252124	NA	NA	NA	NA	NA
ADAMTS1	NA	NA	NA	0	NA	237.191974907008	NA
ADAMTS10	117.043674732548	NA	NA	NA	86.399684697691	NA	NA
ADAMTS12	NA	0	NA	5036.08455134405	NA	216.926874220186	193.273863030933
ADAMTS13	135.826523833199	NA	NA	NA	NA	0	NA
ADAMTS14	NA	NA	NA	NA	74.2499244616004	NA	NA
ADAMTS15	91.3611346291578	NA	NA	11976.1350649279	110.55311465295	NA	NA
ADAMTS16	91.4542508293269	NA	NA	0	NA	0	NA
ADAMTS17	124.137697789509	160.231142749169	NA	NA	NA	355.444226587406	NA
ADAMTS18	56.7146736530866	36.322182998708	48.9041347406034	NA	55.4416508880079	NA	NA
ADAMTS19	47.6204503737272	NA	NA	NA	NA	NA	NA
ADAMTS2	144.59988666839	NA	NA	NA	NA	NA	NA
ADAMTS20	26.6315882130172	NA	91.5359084821858	NA	NA	NA	NA
ADAMTS3	38.7403034975262	49.6229836822752	NA	NA	42.7874668003311	NA	NA
ADAMTS4	68.7919759781015	NA	NA	NA	82.4075850381165	74.56475504272	0
ADAMTS5	53.8457889014602	NA	184.714854228882	NA	NA	NA	NA
ADAMTS6	36.9219487606931	NA	51.177060394409	0	20.7276197863666	NA	57.4633561341327
ADAMTS7	250.285210503357	NA	NA	0	218.552797282529	NA	NA
ADAMTS8	114.372924278934	92.9880906566055	NA	0	122.856144504558	NA	NA
ADAMTS9	83.281371471732	0	NA	NA	90.9630489459854	95.9804828975374	221.286810693062
ADAMTSL1	NA	210.576058020848	NA	NA	NA	531.540393599918	154.350692237597
ADAMTSL2	164.649383297528	NA	NA	0	95.1985583996967	NA	152.581155201049
ADAMTSL3	NA	NA	NA	NA	NA	NA	246.907896005244
ADAMTSL4	NA	NA	NA	NA	NA	NA	NA
ADAMTSL4.AS1	NA	NA	NA	NA	NA	NA	NA
ADAMTSL5	129.777852580047	NA	NA	0	NA	NA	NA
ADAP1	542.979085589825	NA	NA	NA	NA	NA	NA
ADAP2	NA	NA	NA	NA	NA	NA	786.119693614305
ADAR	666.661388303151	NA	NA	NA	NA	NA	NA
ADARB1	73.3853674866213	114.517021846678	NA	NA	NA	NA	277.782903576883
ADARB2	138.003011842154	NA	NA	0	NA	NA	NA
ADAT1	175.2166273754	NA	NA	32796.4518380915	NA	NA	621.897767095202
ADAT2	NA	484.229689575678	0	NA	313.17899846442	NA	400.575316781455
ADAT3	324.239675806775	277.524403375263	NA	NA	NA	NA	NA
ADCK1	174.051861793327	NA	NA	21735.9437495981	NA	NA	NA
ADCK2	NA	NA	NA	NA	NA	NA	NA
ADCK3	296.035271389573	NA	898.418091790636	0	NA	1227.45017556668	NA
ADCK4	184.633656695196	NA	406.366782042297	NA	NA	NA	NA
ADCK5	312.632801605114	NA	NA	0	NA	364.017889775647	NA
ADCY1	107.238842476596	NA	NA	NA	72.5179799750156	NA	NA
ADCY10	26.2601835794919	NA	51.3500747021913	NA	NA	NA	43.4091159763607
ADCY10P1	NA	NA	NA	NA	66.0944708747234	NA	NA
ADCY2	71.5489545049455	53.5082867119576	0	NA	63.9073965409138	79.8701291142125	126.223151216839
ADCY3	NA	NA	NA	0	NA	NA	NA
ADCY4	148.382082427352	NA	NA	0	NA	NA	NA
ADCY5	NA	NA	NA	NA	NA	1005.77335536013	NA
ADCY6	NA	NA	NA	NA	NA	1421.53069509529	NA
ADCY7	162.157511587636	NA	NA	NA	NA	NA	388.772673656982
ADCY8	62.081119980971	82.9173094220544	NA	NA	NA	NA	NA
ADCY9	310.127176051894	NA	NA	34198.2689098132	NA	NA	NA
ADCYAP1	67.4853444817292	NA	135.198889622097	0	0	0	187.463208538374
ADCYAP1R1	44.0164708274618	65.4800921347652	0	NA	60.5326053704747	NA	NA
ADD1	434.376110712779	NA	NA	NA	NA	1130.90793708557	NA
ADD2	38.4252800445874	63.3788323203546	NA	NA	NA	151.143267627055	NA
ADD3	NA	NA	NA	NA	NA	NA	1270.08171574466
ADGB	NA	NA	NA	2552.80920240857	0	98.0967264194844	99.7507927145277
ADH1A	NA	558.947791162584	NA	NA	NA	NA	NA
ADH1B	NA	522.40651757831	0	NA	NA	NA	1129.18672414258
ADH1C	NA	7573.66959471252	NA	NA	NA	NA	NA
ADH4	NA	NA	NA	3930.38768761729	NA	NA	NA
ADH5	NA	NA	NA	NA	NA	3643.02214899799	NA
ADH5P4	NA	369.467903951162	NA	NA	NA	NA	NA
